1,Weapons & Warriors:  Castle Combat Set
1,Mage Knight
1,Landslide
1,"Lie, Cheat & Steal"
1,Morisi
4,Atlantis
1,Bongo!
0,Empires of the Ancient World
1,Fire
1,M
1,Offline
2,Pythago
2,Roads & Boats
1,Tennis Masters
1,Troia
1,Wyatt Earp
0,Tacara
0,Derby
1,Ivanhoe
0,Way Out West
1,Der Garten des Sonnenkönigs
2,Real Action Stockcar Championship
3,Cranium
1,Ad Mania
1,Smuggle
2,LifeLinks
2,APBA Pro Baseball
5,Stir Crazy
0,Dear Abby
1,Initial Reaction
1,Movie Mania
1,City
0,Meuterer
1,Hamster Roll
1,Nightmare Productions
1,Vagabondo
0,Abilene
1,Beheaded
1,Tally Ho!
1,Saturn
1,Kunst Stücke
2,Empires of the Middle Ages
1,Pacific Victory: War in the Pacific 1941-45
0,High Bohn
2,Battle Platform Antilles
0,Mystery of the Abbey
1,Pete the Pirate
1,Rack-O
1,Ultimate Outburst
1,Breakaway Rider
6,Werewolf
0,CATAN: Cities & Knights
1,Lift Off
0,Gerüchteküche
3,The Great Dalmuti
1,Böse Buben
1,Corner
1,Top Race
0,New Orleans Big Band
0,Die Kette von Saba
1,Australian Rails
1,The Fury of Dracula
1,1825 Unit 1
1,Enchanted Forest
1,Star Wars: The Queen's Gambit
0,Karawane
1,Turbo Taxi
1,Snail's Pace
1,Ligretto
1,Mag·Blast
1,Nametrain
1,Rolazone
0,Trivia for Dummies
1,Dao
1,Twixt
0,Four Dragons
1,Football Strategy
1,Pony Express
1,Super Giant Monster Showdown
1,Azteca
1,PanzerZug
1,Orcz
2,Luftschiff
1,Grapple
2,ZOKI
1,Contango
1,The Gardens of the Alhambra
1,Kapitän Wackelpudding
3,Ben Hurt
1,Kommissar X
1,Seven Deadly Sins
0,The Keep
1,The Powerpuff Girls: Saving the World Before Bedtime
2,Al Cabohne
1,Amoeba Wars
2,Tangoes
0,Name Burst
1,Corner the Market
1,Babel
1,Kingmaker
1,Zapp Zerapp
1,1848
1,90 Grad
1,Alcazar
1,An den Ufern des Nils
1,Auf Trab im Sulkydrom
